,OBS,YEAR,MONTH,U.S._STATE,POSTAL.CODE,NERC.REGION,CLIMATE.REGION,ANOMALY.LEVEL,CLIMATE.CATEGORY,CAUSE.CATEGORY,CAUSE.CATEGORY.DETAIL,HURRICANE.NAMES,OUTAGE.DURATION,DEMAND.LOSS.MW,CUSTOMERS.AFFECTED,RES.PRICE,COM.PRICE,IND.PRICE,TOTAL.PRICE,RES.SALES,COM.SALES,IND.SALES,TOTAL.SALES,RES.PERCEN,COM.PERCEN,IND.PERCEN,RES.CUSTOMERS,COM.CUSTOMERS,IND.CUSTOMERS,TOTAL.CUSTOMERS,RES.CUST.PCT,COM.CUST.PCT,IND.CUST.PCT,PC.REALGSP.STATE,PC.REALGSP.USA,PC.REALGSP.REL,PC.REALGSP.CHANGE,UTIL.REALGSP,TOTAL.REALGSP,UTIL.CONTRI,PI.UTIL.OFUSA,POPULATION,POPPCT_URBAN,POPPCT_UC,POPDEN_URBAN,POPDEN_UC,POPDEN_RURAL,AREAPCT_URBAN,AREAPCT_UC,PCT_LAND,PCT_WATER_TOT,PCT_WATER_INLAND,OUTAGE.START,OUTAGE.RESTORATION
960,955,2011,10,New York,NY,NPCC,Northeast,-0.9,cold,severe weather,,,6074,,50000,18.78,15.71,7.4,15.79,3743979,6192300,1175022,11361905,32.9520357721702,54.5005437028386,10.3417692719663,6987631,1035992,8222,8031854,86.99897931411601,12.898541233443735,0.10236739861058232,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2011-10-29 16:16:00,2011-11-02 21:30:00
961,956,2016,2,New York,NY,NPCC,Northeast,2,warm,intentional attack,,,,,,16.76,13.36,6.1,13.64,4077986,6128584,1402362,11855894,34.3962758101582,51.6922975188543,11.8283952268804,7118901,1072896,7646,8199451,86.82167867092565,13.084973615916482,0.09325014564999534,64522,50660,1.27362810896171,0.9,18427,1279883,1.43974097632362,7,19836286,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2016-02-07 11:30:00,
962,957,2007,6,New York,NY,NPCC,Northeast,-0.3,normal,severe weather,thunderstorm,,49,460,137000,18.17,16.64,8.65,15.92,4087220,6402300,1750965,12511957,32.6665125207831,51.1694533477057,13.9943335802705,6933304,1016069,12834,7962235,87.07735956047516,12.761102881288986,0.1611858981805988,60291,49126,1.22727272727273,0.2,19772,1153500,1.71408755960121,7.7,19132335,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2007-06-27 15:41:00,2007-06-27 16:30:00
963,958,2011,8,New York,NY,NPCC,Northeast,-0.6,cold,severe weather,,,2299,,100000,19.25,17.05,8.36,17.11,5406845,7322466,1195400,14159584,38.1850554366569,51.7138497854174,8.4423384189818,6987631,1035992,8222,8031854,86.99897931411601,12.898541233443735,0.10236739861058232,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2011-08-28 09:42:00,2011-08-30 00:01:00
964,959,2010,3,New York,NY,NPCC,Northeast,0.9,warm,severe weather,wind/rain,,5760,,153000,17.55,15.17,8.2,15.29,3914836,5998208,1075281,11228223,34.8660335655963,53.4208128926545,9.57659105986762,6954916,1038260,8364,8001564,86.9194572461084,12.975713248060003,0.1045295644701461,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2010-03-13 15:00:00,2010-03-17 16:00:00
965,960,2011,7,New York,NY,NPCC,Northeast,-0.3,normal,public appeal,,,420,,,19.22,17.26,8.09,17.2,5386772,7388969,1175712,14203370,37.9260133334554,52.0226467380629,8.27769747602153,6987631,1035992,8222,8031854,86.99897931411601,12.898541233443735,0.10236739861058232,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2011-07-22 11:00:00,2011-07-22 18:00:00
966,961,2010,2,New York,NY,NPCC,Northeast,1.2,warm,severe weather,winter storm,,7320,,55000,18.05,15.54,8.79,15.76,4110006,6143969,1052418,11573522,35.5121457409421,53.0864243399719,9.09332526434045,6954916,1038260,8364,8001564,86.9194572461084,12.975713248060003,0.1045295644701461,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2010-02-25 17:00:00,2010-03-02 19:00:00
967,962,2011,5,New York,NY,NPCC,Northeast,-0.4,normal,intentional attack,vandalism,,2880,0,0,18.3,15.58,7.65,15.65,3557054,5821564,1082880,10689332,33.2766724805629,54.4614387503354,10.13047400904,6987631,1035992,8222,8031854,86.99897931411601,12.898541233443735,0.10236739861058232,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2011-05-03 12:00:00,2011-05-05 12:00:00
968,963,2006,2,New York,NY,NPCC,Northeast,-0.6,cold,severe weather,,,448,250,200000,16.66,14.94,9.43,14.91,3938950,5940954,1113995,11242659,35.0357508841992,52.8429617940027,9.9086434979483,6829269,1004967,9115,7843381,87.07047381734994,12.812931056135103,0.11621263840173007,60149,48909,1.22981455355865,3,19768,1149115,1.7202803896912,7.8,19104631,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2006-02-17 04:32:00,2006-02-17 12:00:00
969,964,2010,2,New York,NY,NPCC,Northeast,1.2,warm,severe weather,winter storm,,2520,,150000,18.05,15.54,8.79,15.76,4110006,6143969,1052418,11573522,35.5121457409421,53.0864243399719,9.09332526434045,6954916,1038260,8364,8001564,86.9194572461084,12.975713248060003,0.1045295644701461,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2010-02-23 22:00:00,2010-02-25 16:00:00
970,965,2016,5,New York,NY,NPCC,Northeast,0.6,warm,fuel supply emergency,,,18717,150,,17.73,13.59,5.76,13.8,3317991,5736290,1407537,10674899,31.0821769835949,53.736246122797,13.1854830663972,7118901,1072896,7646,8199451,86.82167867092565,13.084973615916482,0.09325014564999534,64522,50660,1.27362810896171,0.9,18427,1279883,1.43974097632362,7,19836286,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2016-05-31 07:30:00,2016-06-13 07:27:00
971,966,2003,8,New York,NY,NPCC,Northeast,0.2,normal,system operability disruption,,,5513,22934,,14.94,14.25,7.03,13.42,4787595,6914110,1918342,13851002,34.5649722669883,49.9177604623839,13.8498427767175,6875329,977887,23625,7876995,87.28365322054921,12.414467699928716,0.2999240192484571,54161,45858,1.18105892101705,0,19621,1038596,1.88918501515507,8,19175939,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2003-08-14 16:10:00,2003-08-18 12:03:00
972,967,2010,6,New York,NY,NPCC,Northeast,-0.4,normal,system operability disruption,,,21,,,19.41,17.56,9.22,17.33,4214011,6654533,1178468,12297255,34.2678996247537,54.1139709634386,9.5831793355509,6954916,1038260,8364,8001564,86.9194572461084,12.975713248060003,0.1045295644701461,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2010-06-16 11:11:00,2010-06-16 11:32:00
973,968,2003,11,New York,NY,NPCC,Northeast,0.3,normal,severe weather,heavy wind,,2100,180,50280,14.23,12.24,6.65,11.9,3450476,5590153,1771786,11028819,31.2859971679651,50.6867779768623,16.0650564670614,6875329,977887,23625,7876995,87.28365322054921,12.414467699928716,0.2999240192484571,54161,45858,1.18105892101705,0,19621,1038596,1.88918501515507,8,19175939,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2003-11-13 07:30:00,2003-11-14 18:30:00
974,969,2004,1,New York,NY,NPCC,Northeast,0.3,normal,public appeal,,,3120,100,18600,13.32,11.97,6.64,11.62,4473465,6368934,1780950,12843931,34.8294069782841,49.587108495055,13.8660819650931,6794431,981964,10132,7786682,87.25707560678605,12.610814208156954,0.13011960678502088,55866,47037,1.18770329740417,3.1,20000,1071033,1.86735609453677,7.7,19171567,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2004-01-08 15:00:00,2004-01-10 19:00:00
975,970,2011,8,New York,NY,NPCC,Northeast,-0.6,cold,severe weather,,,8221,,99700,19.25,17.05,8.36,17.11,5406845,7322466,1195400,14159584,38.1850554366569,51.7138497854174,8.4423384189818,6987631,1035992,8222,8031854,86.99897931411601,12.898541233443735,0.10236739861058232,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2011-08-28 07:00:00,2011-09-03 00:01:00
976,971,2005,6,New York,NY,NPCC,Northeast,0.2,normal,severe weather,thunderstorm,,3240,,65000,15.58,14.79,7.52,13.96,3921290,6476791,1726203,12359479,31.7269846083318,52.4034305976813,13.9666324122562,6787382,988891,9217,7785517,87.17959256912546,12.70167414700912,0.11838648608692268,58421,48090,1.21482636722811,4.6,19265,1117747,1.72355640408787,7.8,19132610,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2005-06-06 12:00:00,2005-06-08 18:00:00
977,972,2011,8,New York,NY,NPCC,Northeast,-0.6,cold,severe weather,,,2880,,180000,19.25,17.05,8.36,17.11,5406845,7322466,1195400,14159584,38.1850554366569,51.7138497854174,8.4423384189818,6987631,1035992,8222,8031854,86.99897931411601,12.898541233443735,0.10236739861058232,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2011-08-28 00:01:00,2011-08-30 00:01:00
978,973,2015,7,New York,NY,NPCC,Northeast,1.2,warm,fuel supply emergency,,,255,500,,18.74,16.19,6.15,15.93,4847159,7098612,1512700,13692504,35.4000919043003,51.8430522277006,11.0476505977285,7079097,1055136,7630,8141870,86.9468193424852,12.95938156713384,0.09371311504605208,63929,49844,1.28258165476286,1.1,17966,1274112,1.41008011854531,7.3,19795791,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2015-07-29 16:45:00,2015-07-29 21:00:00
979,974,2013,7,New York,NY,NPCC,Northeast,-0.3,normal,fuel supply emergency, Natural Gas,,2355,417,,20.03,16.75,7.01,16.94,5550457,7350699,1519842,14662838,37.8539065902522,50.1314888700264,10.3652648961954,7027866,1040398,7960,8076230,87.01914135679642,12.882223512703328,0.09856083841099127,62610,48396,1.29370195883957,-0.3,19081,1233138,1.54735317539481,7.1,19691032,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2013-07-17 15:30:00,2013-07-19 06:45:00
980,975,2015,9,New York,NY,NPCC,Northeast,1.7,warm,intentional attack,vandalism,,161,0,0,18.41,16.12,6.46,15.81,4934555,7133694,1546047,13843996,35.6440076983553,51.5291538656902,11.1676354139368,7079097,1055136,7630,8141870,86.9468193424852,12.95938156713384,0.09371311504605208,63929,49844,1.28258165476286,1.1,17966,1274112,1.41008011854531,7.3,19795791,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2015-09-13 17:56:00,2015-09-13 20:37:00
981,976,2008,6,New York,NY,NPCC,Northeast,-0.5,cold,system operability disruption,uncontrolled loss,,50,200,61000,19.41,18.75,9.81,17.98,4088496,6692967,1266139,12283323,33.2849343780995,54.4882439385499,10.3077888613692,6897087,1032105,8779,7937995,86.8870161797784,13.002086798996473,0.11059467787520652,58322,48401,1.20497510382017,-3.3,19516,1120512,1.74170379255198,7.5,19212436,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2008-06-11 13:15:00,2008-06-11 14:05:00
982,977,2011,9,New York,NY,NPCC,Northeast,-0.8,cold,intentional attack,vandalism,,258,,0,18.84,16.73,7.37,16.64,4600368,6876644,1098940,12805244,35.9256567075176,53.7017803018826,8.58195283119947,6987631,1035992,8222,8031854,86.99897931411601,12.898541233443735,0.10236739861058232,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2011-09-13 14:03:00,2011-09-13 18:21:00
983,978,2006,10,New York,NY,NPCC,Northeast,0.7,warm,severe weather,winter storm,,13140,353,120000,17.22,15.98,9.54,15.62,3678747,5974758,1199494,11085078,33.1864782548215,53.8991065286144,10.8207989154429,6829269,1004967,9115,7843381,87.07047381734994,12.812931056135103,0.11621263840173007,60149,48909,1.22981455355865,3,19768,1149115,1.7202803896912,7.8,19104631,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2006-10-12 20:00:00,2006-10-21 23:00:00
984,979,2011,8,New York,NY,NPCC,Northeast,-0.6,cold,severe weather,,,8640,,50000,19.25,17.05,8.36,17.11,5406845,7322466,1195400,14159584,38.1850554366569,51.7138497854174,8.4423384189818,6987631,1035992,8222,8031854,86.99897931411601,12.898541233443735,0.10236739861058232,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2011-08-28 05:01:00,2011-09-03 05:01:00
985,980,2010,12,New York,NY,RFC,Northeast,-1.4,cold,fuel supply emergency,,,18240,300,,17.72,15.63,8.48,15.69,4417184,6321023,1106485,12106243,36.4868274988368,52.2129202263659,9.13978845460148,6954916,1038260,8364,8001564,86.9194572461084,12.975713248060003,0.1045295644701461,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2010-12-30 14:00:00,2011-01-12 06:00:00
